Time Instants,Lane 1,Lane 2,Lane 3,Lane 4
07:45,71,71,92,78
07:50,74,71,90,78
07:55,76,72,91,76
08:00,78,72,90,76
08:05,77,73,88,73
08:10,76,72,88,71
08:15,76,72,90,68
08:20,75,73,91,65
08:25,73,72,90,64
08:30,71,71,92,64
08:35,69,69,91,63
08:40,66,68,90,58
08:45,63,67,89,54
08:50,63,64,89,52
08:55,61,62,85,49
09:00,58,58,80,48
09:05,57,56,75,43
09:10,54,53,71,38
09:15,50,50,67,36
09:20,49,46,63,34
09:25,47,42,58,32
09:30,43,40,50,29
09:35,42,37,45,27
09:40,39,36,40,25
09:45,37,32,38,25
09:50,35,30,36,25
09:55,33,30,35,25
10:00,32,31,34,26
10:05,30,31,33,26
10:10,31,30,32,27
10:15,29,30,32,28
10:20,29,30,32,28
10:25,29,30,31,27
10:30,28,29,31,28
10:35,27,29,30,26
10:40,27,27,29,26
10:45,27,26,28,25
10:50,26,25,29,24
10:55,26,26,30,24
11:00,26,27,30,25
11:05,24,26,29,25
11:10,24,26,29,25
11:15,25,26,30,26
11:20,24,27,31,28
11:25,24,29,32,30
11:30,25,31,32,31
11:35,26,33,33,33
11:40,26,34,36,35
11:45,26,34,37,36
11:50,26,35,37,39
11:55,26,35,37,42
12:00,27,37,40,43
12:05,27,37,41,46
12:10,27,37,43,49
12:15,26,38,44,54
12:20,27,40,47,59
12:25,30,45,50,65
12:30,32,47,54,72
12:35,34,49,59,76
12:40,35,51,62,83
12:45,39,54,67,89
12:50,40,57,69,95
12:55,44,62,72,99
13:00,48,64,73,103
13:05,50,67,76,108
13:10,52,70,81,111
13:15,55,72,81,115
13:20,59,73,84,116
13:25,61,78,85,119
13:30,65,78,87,124
13:35,65,78,87,125
13:40,65,79,90,126
13:45,68,77,88,124
13:50,68,76,86,119
13:55,69,78,84,118
14:00,71,81,82,116
14:05,73,79,80,112
14:10,72,77,79,106
14:15,72,75,75,101
14:20,71,73,70,95
14:25,71,72,68,90
14:30,69,71,63,87
14:35,68,66,64,80
14:40,65,61,60,75
14:45,62,58,57,67
14:50,60,57,54,62
14:55,59,55,52,57
15:00,58,51,50,52
15:05,55,47,48,45
15:10,53,44,47,42
15:15,51,42,43,39
15:20,48,39,41,34
15:25,45,35,38,32
15:30,40,32,35,28
15:35,37,29,33,24
15:40,34,27,30,23
15:45,32,26,27,22
15:50,31,25,25,19
15:55,29,25,23,18
16:00,27,22,21,16
16:05,27,21,19,15
16:10,26,20,18,15
16:15,24,19,17,15
16:20,23,18,16,14
16:25,21,17,17,13
16:30,20,16,15,13
16:35,19,14,14,13
16:40,18,14,13,12
16:45,15,12,12,10
16:50,13,10,10,9
16:55,11,8,8,8
17:00,11,9,8,7
17:05,14,11,11,8
17:10,17,13,13,10
17:15,21,15,16,12
17:20,25,18,19,14
17:25,25,19,22,14
17:30,28,20,24,15
17:35,30,21,27,16
17:40,31,23,29,17
17:45,32,24,32,18
17:50,35,26,35,20
17:55,36,29,36,21
18:00,38,32,39,23
18:05,42,34,42,23
18:10,43,36,45,24
18:15,45,39,46,26
18:20,48,39,48,28
18:25,50,44,53,29
18:30,54,48,57,31
18:35,58,49,64,33
18:40,61,51,67,33
18:45,63,53,71,37
18:50,68,54,76,41
18:55,71,57,78,42
19:00,71,60,82,45
07:00,76,62,82,49
07:05,80,63,84,50
07:10,81,66,85,53
07:15,81,67,88,57
07:20,80,68,90,60
07:25,80,71,90,62
07:30,80,71,94,65
07:35,81,73,92,67
07:40,80,72,94,71
07:45,74,70,94,72
07:50,73,70,94,76
07:55,73,70,91,80
08:00,71,69,88,79
08:05,68,67,87,79
08:10,65,66,84,79
08:15,63,65,83,80
08:20,60,63,80,78
08:25,59,62,77,80
08:30,54,57,72,77
08:35,51,55,69,74
08:40,49,52,68,74
08:45,47,49,64,73
08:50,45,45,60,70
08:55,40,41,57,67
09:00,38,36,52,64
09:05,35,33,50,61
09:10,33,31,46,58
09:15,31,28,44,56
09:20,28,27,39,54
09:25,26,25,35,53
09:30,24,25,33,51
09:35,23,22,31,48
09:40,23,23,29,47
09:45,23,23,27,46
09:50,24,23,28,44
09:55,24,23,27,43
10:00,25,23,27,42
10:05,25,24,27,40
10:10,26,24,28,40
10:15,26,25,28,40
10:20,25,24,28,39
10:25,25,24,28,38
10:30,25,24,27,37
10:35,24,24,26,36
10:40,23,24,26,34
10:45,22,23,25,33
10:50,22,24,24,31
10:55,22,25,24,31
11:00,21,25,24,30
11:05,21,24,24,30
11:10,22,24,24,30
11:15,23,24,24,32
11:20,24,24,23,33
11:25,26,24,24,34
11:30,28,24,25,35
11:35,29,24,27,36
11:40,29,24,26,38
11:45,28,25,26,37
11:50,28,26,26,38
11:55,27,28,26,38
12:00,28,30,28,39
12:05,27,31,27,39
12:10,25,32,28,42
12:15,25,33,26,41
12:20,28,37,28,45
12:25,31,38,30,48
12:30,33,40,32,51
12:35,34,43,35,54
12:40,35,46,37,57
12:45,39,49,39,60
12:50,42,54,42,62
12:55,45,57,45,65
13:00,47,60,48,69
13:05,50,64,50,73
13:10,52,68,53,77
13:15,56,70,56,82
13:20,58,71,58,84
13:25,61,73,61,87
13:30,64,73,63,90
13:35,66,76,64,90
13:40,67,78,68,89
13:45,66,78,72,88
13:50,69,77,74,92
13:55,69,79,74,91
14:00,70,82,75,93
14:05,68,83,76,91
14:10,66,84,77,92
14:15,65,82,79,93
14:20,63,80,77,93
14:25,65,79,78,93
14:30,63,78,77,89
14:35,63,75,76,88
14:40,61,73,75,87
14:45,61,70,73,86
14:50,59,65,70,83
14:55,59,62,70,81
15:00,59,58,70,79
15:05,57,54,64,75
15:10,54,49,62,71
15:15,52,46,62,66
15:20,49,42,63,62
15:25,45,39,62,58
15:30,44,37,62,55
15:35,40,35,58,52
15:40,35,32,54,49
15:45,32,30,53,47
15:50,32,30,52,46
15:55,29,28,49,46
16:00,27,26,44,42
16:05,26,24,42,38
16:10,24,22,40,35
16:15,22,19,36,32
16:20,21,18,33,30
16:25,20,17,32,29
16:30,17,16,28,26
16:35,17,15,27,23
16:40,15,13,23,20
16:45,12,10,18,17
16:50,10,9,15,14
16:55,10,7,9,8
17:00,13,9,11,9
17:05,15,12,16,11
17:10,17,14,18,13
17:15,20,17,21,15
17:20,21,17,23,15
17:25,22,19,24,15
17:30,23,19,26,17
17:35,24,20,29,17
17:40,25,20,30,18
17:45,27,21,31,21
17:50,29,22,35,22
17:55,32,24,36,25
18:00,34,25,37,27
18:05,36,27,39,27
18:10,37,31,42,28
18:15,39,33,45,30
18:20,42,35,48,31
18:25,44,38,51,32
18:30,49,38,54,37
18:35,51,40,57,37
18:40,53,43,60,39
18:45,55,45,64,44
18:50,59,48,66,49
18:55,63,50,70,52
19:00,66,52,72,55
07:00,68,54,74,57
07:05,69,58,79,57
07:10,70,58,81,62
07:15,71,59,86,64
07:20,72,58,87,63
07:25,73,59,88,65
07:30,71,58,90,70
07:35,71,58,92,72
07:40,72,58,93,75
07:45,73,59,90,76
07:50,71,61,89,76
07:55,70,62,89,76
08:00,69,65,89,78
08:05,68,65,88,77
08:10,69,67,84,75
08:15,68,67,81,73
08:20,66,66,79,69
08:25,62,64,77,70
08:30,60,62,75,68
08:35,57,61,71,67
08:40,55,58,66,64
08:45,51,56,62,63
08:50,48,54,60,62
08:55,44,53,57,61
09:00,43,50,53,59
09:05,40,48,50,56
09:10,39,46,47,53
09:15,38,44,43,53
09:20,38,40,41,50
09:25,36,39,39,47
09:30,35,36,36,43
09:35,36,36,35,42
09:40,34,37,34,40
09:45,34,37,33,40
09:50,34,37,33,38
09:55,34,36,32,36
10:00,33,35,32,35
10:05,33,33,33,34
10:10,32,34,33,33
10:15,30,32,32,32
10:20,31,30,32,32
10:25,30,28,29,30
10:30,28,27,29,29
10:35,27,26,29,28
10:40,26,26,29,28
10:45,27,27,27,28
10:50,27,27,28,28
10:55,27,27,26,28
11:00,27,27,26,28
11:05,27,27,27,27
11:10,28,26,28,28
11:15,29,27,28,29
11:20,30,27,28,29
11:25,30,26,28,31
11:30,30,27,28,31
11:35,31,25,29,31
11:40,32,24,29,34
11:45,34,23,30,34
11:50,34,22,29,36
11:55,34,23,29,37
12:00,35,23,30,38
12:05,36,24,32,40
12:10,38,24,32,42
12:15,39,27,33,46
12:20,40,29,37,48
12:25,41,32,39,55
12:30,44,35,43,57
12:35,46,39,45,59
12:40,49,42,49,63
12:45,49,44,53,65
12:50,51,47,56,70
12:55,54,51,58,74
13:00,57,55,58,79
13:05,60,57,60,82
13:10,59,61,62,86
13:15,61,62,65,93
13:20,63,64,67,96
13:25,65,68,69,99
13:30,66,72,71,98
13:35,65,75,76,100
13:40,64,76,78,99
13:45,64,77,79,96
13:50,65,78,79,99
13:55,67,80,82,98
14:00,64,80,80,98
14:05,63,81,81,99
14:10,61,81,80,102
14:15,63,81,77,99
14:20,61,81,78,99
14:25,60,80,77,100
14:30,58,80,77,95
14:35,52,79,74,94
14:40,51,78,73,90
14:45,49,76,68,85
14:50,48,75,66,82
14:55,43,70,64,78
15:00,42,66,60,74
15:05,39,63,59,69
15:10,36,57,57,66
15:15,37,53,54,61
15:20,35,50,52,58
15:25,34,47,50,53
15:30,32,41,48,48
15:35,30,36,46,45
15:40,27,34,44,43
15:45,26,30,40,41
15:50,25,30,36,37
15:55,23,29,33,34
16:00,22,26,33,32
16:05,20,23,31,30
16:10,19,21,30,27
16:15,17,21,28,26
16:20,17,20,24,23
16:25,16,19,23,21
16:30,15,16,23,20
16:35,13,13,20,17
16:40,11,10,15,13
16:45,9,9,12,11
16:50,8,7,7,8
16:55,10,9,10,10
17:00,12,11,11,13
17:05,14,13,12,16
17:10,16,15,14,18
17:15,17,17,14,19
17:20,18,18,15,20
17:25,19,18,16,20
17:30,20,20,17,21
17:35,22,21,17,22
17:40,23,22,19,23
17:45,27,22,20,25
17:50,29,24,22,26
17:55,31,25,23,28
18:00,33,25,25,31
18:05,36,25,26,33
18:10,39,28,27,35
18:15,42,29,30,37
18:20,44,32,33,42
18:25,45,36,35,46
18:30,47,38,38,49
18:35,49,41,40,51
18:40,53,44,45,53
18:45,56,48,48,56
18:50,60,48,55,58
18:55,62,52,56,61
19:00,65,53,61,61
07:00,67,54,65,61
07:05,68,56,68,65
07:10,73,57,75,68
07:15,74,60,77,69
07:20,76,62,82,71
07:25,77,65,84,74
07:30,79,64,89,77
07:35,77,66,92,78
07:40,78,69,97,81
07:45,79,70,100,80
07:50,75,70,100,78
07:55,73,70,102,77
08:00,72,69,102,77
08:05,70,68,102,74
08:10,67,70,105,70
08:15,67,70,102,68
08:20,65,68,100,64
08:25,60,65,97,63
08:30,58,64,94,62
08:35,56,60,93,60
08:40,53,58,89,57
08:45,51,54,84,54
08:50,49,50,76,52
08:55,47,47,74,50
09:00,45,44,69,48
09:05,43,42,64,45
09:10,41,40,61,43
09:15,39,38,55,40
09:20,37,37,52,38
09:25,34,36,48,35
09:30,34,35,47,35
09:35,33,34,45,34
09:40,32,34,42,33
09:45,32,33,40,32
09:50,33,33,37,31
09:55,32,33,36,30
10:00,30,32,33,30
10:05,31,32,34,30
10:10,30,31,32,29
10:15,30,30,30,28
10:20,30,29,29,26
10:25,29,28,29,25
10:30,27,27,28,24
10:35,27,27,29,25
10:40,27,28,29,25
10:45,27,27,29,25
10:50,27,26,30,26
10:55,27,26,30,25
11:00,26,27,30,25
11:05,27,27,32,26
11:10,29,27,33,27
11:15,30,27,34,28
11:20,30,27,35,28
11:25,30,28,37,28
11:30,30,29,37,27
11:35,31,31,37,28
11:40,32,30,38,28
11:45,32,32,37,30
11:50,32,33,37,29
11:55,31,34,38,30
12:00,32,35,40,30
12:05,33,36,42,33
12:10,34,38,46,37
12:15,35,40,51,40
12:20,37,43,54,43
12:25,39,44,58,49
12:30,41,46,62,53
12:35,44,50,65,59
12:40,47,54,67,64
12:45,48,58,68,67
12:50,50,61,72,71
12:55,53,63,75,75
13:00,54,65,77,83
13:05,55,69,79,87
13:10,56,69,79,91
13:15,57,72,81,95
13:20,58,75,81,98
13:25,60,74,85,102
13:30,60,75,84,107
13:35,60,76,82,112
13:40,62,78,83,110
13:45,60,78,83,110
13:50,61,77,82,113
13:55,61,77,81,113
14:00,63,75,78,112
14:05,62,74,74,112
14:10,63,72,71,110
14:15,60,72,70,103
14:20,60,69,69,105
14:25,61,66,65,101
14:30,59,65,63,97
14:35,58,60,60,93
14:40,55,56,58,91
14:45,54,54,57,86
14:50,51,51,54,80
14:55,51,48,50,77
15:00,47,44,47,70
15:05,44,44,45,67
15:10,42,43,41,61
15:15,40,43,40,57
15:20,38,41,38,52
15:25,36,40,35,48
15:30,33,37,33,45
15:35,32,35,31,43
15:40,31,33,27,40
15:45,30,29,24,36
15:50,29,26,22,33
15:55,27,24,20,29
16:00,25,22,18,28
16:05,24,21,17,27
16:10,23,19,16,25
16:15,22,18,16,23
16:20,21,19,15,20
16:25,19,18,15,19
16:30,16,15,13,16
16:35,14,13,11,14
16:40,12,11,9,11
16:45,10,9,7,8
16:50,13,12,9,11
16:55,17,14,10,14
17:00,19,17,13,16
17:05,23,20,15,19
17:10,24,21,16,20
17:15,26,23,18,22
17:20,28,24,18,25
17:25,29,24,19,26
17:30,32,26,22,28
17:35,34,27,24,29
17:40,36,29,26,32
17:45,41,30,27,35
17:50,45,31,29,36
17:55,49,33,31,38
18:00,52,35,34,39
18:05,55,37,37,41
18:10,58,38,39,43
18:15,62,40,42,45
18:20,68,43,46,46
18:25,69,44,50,48
18:30,72,47,52,50
18:35,75,48,56,55
18:40,78,50,61,59
18:45,81,51,67,62
18:50,82,52,71,65
18:55,82,54,74,67
19:00,83,56,77,71
07:00,82,60,82,72
07:05,83,61,87,75
07:10,81,62,92,73
07:15,80,62,93,72
07:20,77,64,93,71
07:25,77,65,95,72
07:30,76,64,97,73
07:35,74,62,98,71
07:40,73,59,97,72
07:45,70,60,97,72
07:50,69,61,92,72
07:55,66,62,90,73
08:00,64,60,92,71
08:05,60,61,89,70
08:10,58,60,88,68
08:15,54,60,85,68
08:20,49,60,83,65
08:25,47,54,81,62
08:30,43,52,80,60
08:35,39,50,79,55
08:40,37,47,72,52
08:45,34,44,68,48
08:50,31,42,64,45
08:55,29,40,60,41
09:00,27,37,55,38
09:05,24,36,50,35
09:10,22,34,46,32
09:15,22,32,41,30
09:20,20,32,38,30
09:25,20,31,38,30
09:30,20,30,36,28
09:35,20,29,33,29
09:40,20,30,32,29
09:45,21,30,32,30
09:50,23,29,31,31
09:55,22,29,31,31
10:00,23,29,31,31
10:05,23,29,28,29
10:10,23,29,27,29
10:15,23,29,28,28
10:20,22,28,28,27
10:25,23,28,29,26
10:30,23,27,28,25
10:35,23,27,29,24
10:40,23,26,30,24
10:45,24,26,30,25
10:50,24,26,31,25
10:55,25,26,31,24
11:00,26,25,31,25
11:05,26,26,31,26
11:10,26,27,34,27
11:15,27,29,34,28
11:20,28,30,34,29
11:25,26,30,35,29
11:30,27,31,37,28
11:35,26,32,38,30
11:40,26,33,41,31
11:45,26,33,43,31
11:50,27,35,45,32
11:55,26,35,49,34
12:00,27,38,52,36
12:05,30,40,54,38
12:10,32,41,57,43
12:15,35,44,62,46
12:20,36,48,63,48
12:25,39,51,66,53
12:30,42,53,70,57
12:35,45,55,71,60
12:40,46,57,73,65
12:45,47,60,79,67
12:50,50,65,84,73
12:55,52,68,85,77
13:00,57,69,87,81
13:05,58,72,87,85
13:10,58,72,87,89
13:15,60,76,89,92
13:20,61,77,91,94
13:25,62,77,89,102
13:30,62,75,85,105
13:35,62,74,84,106
13:40,61,73,83,111
13:45,62,73,82,112
13:50,64,75,78,111
13:55,63,74,74,112
14:00,63,75,70,110
14:05,64,74,66,105
14:10,62,73,62,103
14:15,62,74,60,100
14:20,62,74,58,95
14:25,62,71,53,93
14:30,59,65,50,89
14:35,58,63,49,87
14:40,57,57,46,86
14:45,54,55,43,82
14:50,54,52,40,78
14:55,51,48,37,72
15:00,48,45,33,67
15:05,45,42,31,61
15:10,43,39,28,58
15:15,42,36,26,53
15:20,39,34,24,46
15:25,37,31,22,43
15:30,34,28,20,40
15:35,33,26,18,39
15:40,32,23,16,38
15:45,31,22,15,35
15:50,28,22,16,33
15:55,25,21,15,30
16:00,25,19,15,29
16:05,24,18,15,28
16:10,22,18,14,25
16:15,20,17,14,24
16:20,19,17,14,22
16:25,15,14,12,20
16:30,13,11,10,16
16:35,11,9,8,14
16:40,8,8,7,10
16:45,10,10,9,12
16:50,12,12,12,15
16:55,14,15,14,19
17:00,16,17,16,22
17:05,17,18,19,25
17:10,19,19,21,26
17:15,20,20,21,28
17:20,20,22,22,29
17:25,22,23,23,31
17:30,23,23,25,33
17:35,25,24,28,36
17:40,26,26,30,38
17:45,27,27,30,40
17:50,28,28,32,44
17:55,29,28,34,45
18:00,32,29,38,48
18:05,33,32,41,51
18:10,36,37,44,51
18:15,38,40,45,54
18:20,43,41,48,56
18:25,45,44,52,56
18:30,46,47,55,58
18:35,49,51,59,60
18:40,51,54,62,62
18:45,54,54,63,63
18:50,55,54,68,67
18:55,57,57,72,67
19:00,58,60,74,69
07:00,59,61,77,71
07:05,64,63,77,70
07:10,66,63,79,71
07:15,69,64,82,72
07:20,72,66,83,71
07:25,74,68,84,71
07:30,74,67,85,70
07:35,74,68,86,68
07:40,76,68,85,66
07:45,75,67,88,65
07:50,76,68,90,63
07:55,75,68,89,62
08:00,73,65,89,61
08:05,71,62,88,58
08:10,70,60,84,56
08:15,70,58,84,55
08:20,68,57,81,56
08:25,66,56,78,52
08:30,65,54,74,52
08:35,61,52,72,49
08:40,58,51,67,48
08:45,57,50,64,47
08:50,54,48,60,45
08:55,50,45,56,41
09:00,49,42,54,39
09:05,46,38,49,36
09:10,43,35,45,34
09:15,42,33,41,31
09:20,40,31,42,29
09:25,40,31,41,29
09:30,40,31,39,28
09:35,40,31,38,28
09:40,39,30,39,27
09:45,39,31,39,28
09:50,37,30,38,28
09:55,37,30,37,28
10:00,34,29,35,28
10:05,32,27,35,27
10:10,30,26,34,26
10:15,29,25,32,28
10:20,28,24,30,27
10:25,27,24,29,28
10:30,27,24,29,28
10:35,27,24,29,29
10:40,27,24,30,29
10:45,27,24,28,30
10:50,26,24,29,31
10:55,25,25,30,31
11:00,25,26,32,32
11:05,25,27,33,33
11:10,26,28,35,35
11:15,26,31,37,37
11:20,25,30,37,38
11:25,24,31,40,39
11:30,23,32,43,39
11:35,23,33,44,41
11:40,22,34,46,44
11:45,22,33,49,46
11:50,21,34,49,48
11:55,23,35,53,49
12:00,25,37,58,52
12:05,27,38,61,57
12:10,30,40,65,61
12:15,33,43,68,62
12:20,36,45,69,65
12:25,38,50,74,69
12:30,40,53,79,73
12:35,41,55,80,77
12:40,45,59,82,80
12:45,45,63,86,82
12:50,49,65,87,88
12:55,52,67,90,92
13:00,55,68,95,97
13:05,59,70,97,97
13:10,64,71,98,99
13:15,67,72,97,100
13:20,69,71,95,104
13:25,73,71,93,106
13:30,73,72,90,104
13:35,75,74,87,106
13:40,76,74,83,104
13:45,77,74,77,106
13:50,76,74,73,106
13:55,74,75,70,104
14:00,74,76,66,98
14:05,73,75,63,96
14:10,73,74,59,92
14:15,71,72,55,89
14:20,69,70,52,85
14:25,66,67,48,79
14:30,65,64,44,74
14:35,63,62,41,70
14:40,60,57,38,67
14:45,57,56,35,62
14:50,54,54,32,58
14:55,50,49,30,53
15:00,47,45,27,50
15:05,43,43,24,46
15:10,40,39,22,43
15:15,38,37,21,39
15:20,35,35,19,37
15:25,33,32,17,34
15:30,31,29,16,32
15:35,29,27,15,28
15:40,27,26,14,26
15:45,25,24,14,25
15:50,23,24,12,23
15:55,22,22,12,22
16:00,21,21,13,20
16:05,20,21,13,19
16:10,18,19,13,18
16:15,17,19,13,17
16:20,15,16,11,15
16:25,13,14,9,12
16:30,10,11,8,10
16:35,7,7,8,10
16:40,9,9,11,13
16:45,11,12,13,16
16:50,13,14,16,18
16:55,14,17,19,22
17:00,14,18,20,23
17:05,15,19,22,25
17:10,16,21,24,28
17:15,18,23,24,29
17:20,18,23,26,31
17:25,18,24,29,34
17:30,20,26,30,36
17:35,21,27,33,39
17:40,23,28,37,42
17:45,24,30,40,44
17:50,25,31,44,48
17:55,26,33,50,50
18:00,28,35,54,54
18:05,31,37,57,56
18:10,33,40,63,57
18:15,35,42,67,61
18:20,38,43,68,62
18:25,40,44,75,63
18:30,43,46,78,65
18:35,46,48,80,69
18:40,48,50,82,69
18:45,49,55,86,70
18:50,54,54,89,74
18:55,59,57,95,75
19:00,62,60,99,76
07:00,64,62,98,77
07:05,66,66,97,76
07:10,70,65,100,75
07:15,73,65,102,74
07:20,76,66,103,74
07:25,76,67,102,72
07:30,75,67,96,69
07:35,75,65,95,70
07:40,79,64,92,69
07:45,80,64,91,68
07:50,80,65,88,66
07:55,82,63,83,66
08:00,81,60,78,63
08:05,77,59,74,61
08:10,76,58,72,59
08:15,75,58,66,56
08:20,72,55,63,51
08:25,68,51,61,47
08:30,67,50,56,44
08:35,63,48,54,39
08:40,60,46,49,35
08:45,59,44,45,32
08:50,57,41,40,30
08:55,55,37,38,27
09:00,51,35,33,25
09:05,49,33,28,24
09:10,43,30,26,23
09:15,42,29,24,24
09:20,42,28,24,24
09:25,40,27,23,23
09:30,38,28,24,23
09:35,38,28,24,23
09:40,37,29,25,24
09:45,36,29,26,24
09:50,36,30,27,24
09:55,35,30,27,22
10:00,33,29,25,23
10:05,33,29,26,23
10:10,32,28,25,23
10:15,30,27,26,23
10:20,30,27,27,22
10:25,31,26,27,23
10:30,30,25,27,22
10:35,29,25,26,24
10:40,30,23,27,23
10:45,30,23,26,23
10:50,31,22,27,23
10:55,32,22,27,24
11:00,32,21,26,24
11:05,32,22,27,25
11:10,34,21,28,26
11:15,32,21,30,25
11:20,32,20,30,25
11:25,32,20,31,25
11:30,32,20,32,26
11:35,32,20,32,26
11:40,33,19,34,27
11:45,33,18,36,27
11:50,33,19,39,28
11:55,35,20,41,32
12:00,37,22,43,35
12:05,38,22,45,38
12:10,42,23,48,39
12:15,44,26,51,43
12:20,45,28,52,46
12:25,47,31,56,51
12:30,49,33,56,55
12:35,51,34,60,58
12:40,53,36,63,62
12:45,55,40,67,66
12:50,53,44,70,72
12:55,55,45,72,77
13:00,56,51,75,81
13:05,57,54,77,86
13:10,57,56,78,87
13:15,60,60,78,89
13:20,62,63,78,95
13:25,64,65,77,98
13:30,65,67,77,100
13:35,66,71,80,104
13:40,63,72,79,108
13:45,64,75,78,109
13:50,63,78,80,113
13:55,60,81,80,115
14:00,58,83,79,113
14:05,56,82,77,111
14:10,56,83,75,110
14:15,53,81,72,107
14:20,53,81,69,103
14:25,51,78,67,100
14:30,50,77,61,96
14:35,48,74,59,95
14:40,46,73,56,88
14:45,44,70,55,85
14:50,42,70,53,80
14:55,41,68,51,76
15:00,39,65,49,72
15:05,39,63,46,66
15:10,37,59,45,62
15:15,36,56,42,56
15:20,34,53,40,54
15:25,33,53,37,49
15:30,31,47,34,45
15:35,30,44,30,41
15:40,30,41,27,37
15:45,28,39,26,35
15:50,26,36,24,31
15:55,24,34,21,28
16:00,23,32,19,26
16:05,21,28,16,24
16:10,19,27,16,23
16:15,15,23,14,20
16:20,12,18,11,16
16:25,10,15,9,12
16:30,5,7,7,10
16:35,7,9,8,13
16:40,9,11,10,16
16:45,11,12,11,19
16:50,15,14,13,22
16:55,16,14,14,21
17:00,17,14,14,22
17:05,19,14,14,24
17:10,20,16,14,24
17:15,21,17,15,25
17:20,22,18,16,27
17:25,23,19,17,28
17:30,24,20,18,30
17:35,26,23,18,35
17:40,29,25,20,38
17:45,32,27,21,41
17:50,35,29,22,46
17:55,37,31,24,49
18:00,40,33,27,52
18:05,41,34,29,55
18:10,45,37,31,57
18:15,48,39,34,57
18:20,51,40,37,60
18:25,54,42,40,61
18:30,56,44,43,61
18:35,61,45,45,64
18:40,63,49,46,66
18:45,67,52,51,69
18:50,69,55,56,70
18:55,69,57,59,70
19:00,69,58,64,69
07:00,71,60,69,72
07:05,73,59,72,71
07:10,73,61,78,71
07:15,74,60,84,71
07:20,75,61,90,69
07:25,76,62,90,68
07:30,75,62,95,68
07:35,75,65,97,67
07:40,75,65,97,65
07:45,73,66,101,65
07:50,73,65,102,64
07:55,70,65,103,61
08:00,69,64,101,60
08:05,65,62,101,58
08:10,64,59,98,56
08:15,63,56,97,53
08:20,60,53,97,51
08:25,60,51,92,49
08:30,58,49,87,46
08:35,56,48,81,46
08:40,51,48,77,43
08:45,51,47,74,44
08:50,49,45,70,42
08:55,46,43,66,40
09:00,41,42,60,38
09:05,37,41,59,36
09:10,34,40,57,35
09:15,33,39,56,33
09:20,34,38,54,34
09:25,32,35,51,31
09:30,31,34,49,31
09:35,31,35,48,31
09:40,31,35,44,31
09:45,31,34,42,30
09:50,31,34,40,29
09:55,30,32,37,27
10:00,28,30,35,27
10:05,29,30,33,28
10:10,27,30,31,27
10:15,26,29,30,27
10:20,26,29,30,28
10:25,25,29,28,29
10:30,24,27,27,28
10:35,23,27,27,29
10:40,24,28,27,31
10:45,23,29,27,32
10:50,25,29,27,33
10:55,25,29,26,34
11:00,26,29,28,35
11:05,26,31,29,38
11:10,27,32,29,40
11:15,26,32,29,41
11:20,26,32,29,40
11:25,25,31,30,42
11:30,25,33,32,46
11:35,24,34,32,51
11:40,25,36,33,54
11:45,24,36,35,55
11:50,26,40,38,60
11:55,28,43,42,64
12:00,29,47,46,68
12:05,31,50,48,71
12:10,34,53,51,76
12:15,35,56,55,79
12:20,38,61,58,85
12:25,42,64,63,92
12:30,46,63,67,96
12:35,49,66,69,99
12:40,52,67,72,104
12:45,55,70,75,110
12:50,56,73,80,110
12:55,61,73,83,108
13:00,63,72,87,109
13:05,64,73,89,111
13:10,65,77,92,109
13:15,66,77,93,110
13:20,67,78,95,107
13:25,68,79,95,104
13:30,70,78,94,105
13:35,70,77,94,105
13:40,70,75,94,100
13:45,71,75,91,93
13:50,69,74,89,91
13:55,70,72,86,87
14:00,70,70,82,84
14:05,69,67,77,81
14:10,68,64,72,74
14:15,66,62,68,71
14:20,64,61,62,67
14:25,60,58,57,64
14:30,57,53,53,58
14:35,56,51,49,53
14:40,55,47,46,49
14:45,52,44,45,45
14:50,48,40,44,42
14:55,45,37,40,38
15:00,43,34,37,35
15:05,41,30,36,32
15:10,40,28,32,29
15:15,36,26,29,26
15:20,33,25,28,23
15:25,30,23,25,22
15:30,29,22,22,20
15:35,27,21,20,18
15:40,26,20,20,17
15:45,24,20,18,16
15:50,22,20,17,16
15:55,21,18,16,16
16:00,19,18,14,15
16:05,18,17,14,14
16:10,15,15,12,12
16:15,13,13,10,10
16:20,11,11,8,8
16:25,6,8,8,8
16:30,8,11,9,10
16:35,10,12,10,12
16:40,12,14,12,14
16:45,14,17,14,16
16:50,13,17,14,17
16:55,14,19,15,18
17:00,14,20,15,18
17:05,15,20,16,20
17:10,15,21,17,21
17:15,15,23,19,23
17:20,15,25,20,25
17:25,15,26,21,28
17:30,16,28,24,29
17:35,17,30,25,32
17:40,18,32,26,36
17:45,21,34,28,39
17:50,22,36,30,44
17:55,24,38,34,46
18:00,27,41,37,51
18:05,29,45,40,53
18:10,30,46,43,55
18:15,32,47,47,59
18:20,34,48,52,63
18:25,35,51,56,67
18:30,37,55,62,66
18:35,38,56,64,69
18:40,41,57,67,72
18:45,43,58,71,75
18:50,48,61,77,78
18:55,51,66,81,80
19:00,53,67,83,79
07:00,56,69,86,78
07:05,60,67,87,82
07:10,63,68,90,83
07:15,65,68,94,81
07:20,69,68,97,81
07:25,70,67,97,80
07:30,74,65,96,78
07:35,77,64,99,77
07:40,78,64,100,74
07:45,79,65,100,71
07:50,82,63,97,67
07:55,82,63,96,65
08:00,82,62,93,63
